"country","pageid","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace","wiki_url","extracted_text"
"DEU","72976","Q72651","Heiner_Geißler","Heiner Geißler","male","white","catholicism",1930-03-03,2017-09-12,"48.29139,8.5725","49.24278,8.06611","https://de.wikipedia.org/wiki/Heiner_Geißler","Geißler wurde als viertes von fünf Kindern des Oberregierungsrats Heinrich Geißler und dessen Frau Maria, geb. Buck in Oberndorf geboren. Sein Vater war Mitglied der Zentrumspartei, passte sich nicht an die Nazi-Ideologie an und wurde oft strafversetzt, unter anderem nach Tuttlingen (1938 bis 1940) und nach Spaichingen, wo die Familie das Kriegsende erlebte.[2] Heiner Geißler wurde in der Endphase des Zweiten Weltkrieges zum Schanzdienst eingezogen; ihm gelang mit einem Schulkameraden die Flucht nach Hause. Nach Schulbesuch in Ravensburg, Tuttlingen, Hannover und Spaichingen kam er mit 16 Jahren auf die als Eliteschule geltende Jesuitenschule Kolleg St. Blasien im Schwarzwald, da es in Spaichingen keine zum Abitur führende Schule gab.[3] Nach dem Abitur 1949 trat er mit 19 Jahren als Novize dem Jesuitenorden bei. Nach vier Jahren verließ er ihn, bevor er dauerhaft die Ordensgelübde Armut, Keuschheit und Gehorsam hätte ablegen sollen: „Mit 23 Jahren habe ich gemerkt, ich kann zwei – also mindestens eins – dieser Gelübde nicht halten. Die Armut war es nicht.“[4]
Geißler studierte Philosophie an der von Jesuiten betriebenen Hochschule für Philosophie München und anschließend Rechtswissenschaften in München und Tübingen. Dort wurde er Mitglied der katholischen Studentenverbindung Alamannia im Kartellverband. Sein juristisches Studium schloss er 1957 mit dem ersten Staatsexamen ab. 1962 folgte das zweite Staatsexamen. 1960 wurde er zum Dr. jur. promoviert. 1962 war er als Richter am Amtsgericht Stuttgart tätig und von 1962 bis 1965 als Regierungsrat Leiter des Ministerbüros des Arbeits- und Sozialministers des Landes Baden-Württemberg, Josef Schüttler.

Geißler war verheiratet, hatte drei Söhne[5] und lebte ab 1980 in Gleisweiler. Er starb am 11. September 2017 zu Hause[6] und wurde auch in Gleisweiler bestattet.[7][8] Sein ältester Sohn Dominik ist seit 2023 Oberbürgermeister der Stadt Landau in der Pfalz.[9]"
"DEU","4797163","Q1596133","Heiner_Kamp","Heiner Kamp","male",NA,"protestantism evangelical",1964-07-05,NA,"52.11167,8.16056",NA,"https://de.wikipedia.org/wiki/Heiner_Kamp",""
"DEU","3147372","Q1596163","Heiner_Möller_(Politiker)","Heiner Möller","male",NA,"protestantism evangelical",1943-11-22,1998-08-05,"53.86972,10.68639","53.86972,10.68639","https://de.wikipedia.org/wiki/Heiner_Möller_(Politiker)",""
"DEU","278044","Q1264795","Heino_Wiese","Heino Wiese","male","white","protestantism lutheran",1952-05-28,NA,"52.9912,8.87183",NA,"https://de.wikipedia.org/wiki/Heino_Wiese",""
"DEU","175566","Q1283401","Heinrich-Wilhelm_Ronsöhr","Heinrich-Wilhelm Ronsöhr","male","white","protestantism lutheran",1945-01-08,2010-03-03,"52.29972,10.91667",NA,"https://de.wikipedia.org/wiki/Heinrich-Wilhelm_Ronsöhr","Nach dem Ende der Volksschule besuchte Heinrich-Wilhelm Ronsöhr eine Landwirtschaftsschule und absolvierte eine Ausbildung in der Landwirtschaft. Im Anschluss arbeitete er seit dem Jahr 1976 in Rennau als selbstständiger Landwirt. Nach längerer Krankheit infolge eines Unfalls starb er am 3. März 2010 in Rennau. Die Beisetzung fand in Rennau am 11. März 2010 statt.
"
"DEU","381167","Q1596476","Heinrich-Wilhelm_Ruhnke","Heinrich-Wilhelm Ruhnke","male",NA,NA,1891-08-21,1963-03-21,"52.52333,11.49889","52.37444,9.73861","https://de.wikipedia.org/wiki/Heinrich-Wilhelm_Ruhnke","Ruhnke besuchte die Oberrealschule in Erfurt und erreichte dort die Mittlere Reife. Anschließend war er von 1907 bis 1913 im gehobenen Verwaltungsdienst bei der Stadtverwaltung in Erfurt. Nach seiner Teilnahme am Ersten Weltkrieg wurde er Leiter der Erfurter Erwerbslosenstelle. Danach holte er das Abitur, wieder an der Erfurter Oberrealschule, nach und studierte im Anschluss Rechts- und Staatswissenschaften in Halle und Jena. Ab 1924 war er bei der Sparkasse beschäftigt und ab 1927 Direktor der Verbandssparkasse. Im Jahr 1933 wurde er aus politischen Gründen fristlos entlassen und arbeitete fortan erst als Handelsvertreter, dann als Leiter einer Elektrohandelsfirma in Hildesheim. Nach dem Zweiten Weltkrieg machte er sich 1946 als Großhandelskaufmann selbstständig.
"
"DEU","171961","Q90026","Heinrich_Aigner","Heinrich Aigner","male","white","catholicism",1924-05-25,1988-03-24,"49.81667,10.5","49.44444,11.84833","https://de.wikipedia.org/wiki/Heinrich_Aigner","Nach dem Besuch der Oberrealschule in Amberg war Aigner zunächst Soldat im Zweiten Weltkrieg (letzter Dienstgrad: Leutnant). Nach dem Krieg studierte Aigner Rechtswissenschaften in Erlangen. 1954 erfolgte seine Promotion zum Dr. jur. an der Universität Erlangen mit der Arbeit Untersuchungen über das Delikt der Abtreibung anhand der gerichtlichen Akten des Landgerichtsbezirkes Amberg der Jahre 1925-1950. Im selben Jahr trat er als Regierungsrat in den öffentlichen Dienst ein.
"
"DEU","172148","Q1596587","Heinrich_Auge","Heinrich Auge","male",NA,"catholicism",1898-02-03,1977-02-21,"51.61667,7.2","51.61667,7.2","https://de.wikipedia.org/wiki/Heinrich_Auge",""
"DEU","173258","Q1596643","Heinrich_Barlage","Heinrich Barlage","male",NA,"catholicism",1891-12-06,1968-04-18,"52.43333,7.06667","52.43333,7.06667","https://de.wikipedia.org/wiki/Heinrich_Barlage","Nach dem Besuch der katholischen Volksschule bildete Barlage sich mit Privatunterricht und Abendkursen an einer kaufmännischen Fachschule fort. 1905 begann er eine kaufmännische Ausbildung in Spinnerei und Weberei, die er 1907 mit der Gehilfenprüfung abschloss. Anschließend arbeitete er als Kaufmannsgehilfe im Textilgewerbe in Nordhorn, Münster und Rheine. Er leistete seit 1913 Wehrdienst und nahm von 1914 bis 1918 als Soldat am Ersten Weltkrieg teil. Während des Krieges wurde er in Frankreich und Russland eingesetzt, zuletzt im Rang eines Vizefeldwebels.

Barlage arbeitete von 1919 bis 1924 als Buchhalter bei der Firma Ludwig Povel & Co. in Nordhorn. Im Anschluss nahm er eine Tätigkeit als selbständiger Baustoffgroßhändler auf. Er wurde 1942 bei der Schutzpolizei dienstverpflichtet und war seit 1945 Leiter der Nordhorner Polizei. Als Mitbegründer war er bis 1952 Vorstandsmitglied des Niedersächsischen Städtebundes. Barlage betätigte sich im katholischen Vereinswesen der Stadt Nordhorn und geriet als Vorsitzender des Katholischen Kaufmännischen Vereins (KKV) ins Visier der Osnabrücker Gestapo. Er führte die mitgliederstarke Nordhorner Ortsgruppe von mindestens Anfang 1928 bis zur zwangsweisen Auflösung 1936.
"
"DEU","244794","Q1597007","Heinrich_Deist","Heinrich Deist","male",NA,NA,1902-12-10,1964-03-07,"53.5194,8.0955","46.66889,11.16389","https://de.wikipedia.org/wiki/Heinrich_Deist","Heinrich Deist war ältester Sohn seines gleichnamigen Vaters Heinrich Deist sen., der unter anderem von 1919 bis 1932 sozialdemokratischer Ministerpräsident des Landes Anhalt war. Ab 1931 war Deist mit seiner Frau Hanna verheiratet.

Nach dem Abitur auf dem Realgymnasium in Dessau studierte Deist in Leipzig, Hamburg und Halle (Saale) Rechtswissenschaften und Volkswirtschaftslehre. Nach Referendarexamen 1924, Referendarzeit und Assessorexamen 1928 trat er in den preußischen Verwaltungsdienst ein. Zuerst als Hilfsarbeiter, später als Referent war er ab 1929 in der „Politischen Gruppe“ der Polizeiabteilung im Preußischen Innenministerium eingesetzt. Einer der Schwerpunkte seiner Tätigkeit bestand in dieser Zeit darin, die demokratischen Normen und rechtlichen Anforderungen für die Arbeit der Polizeiorganisationen im Land Preußen umzusetzen und gegen den zunehmenden Vormarsch rechtsradikaler Elemente zu verteidigen. Hier wurde er 1931 persönlicher Referent des preußischen Innenministers Carl Severing und zum Regierungsrat ernannt.[1] Nach dem „Preußenschlag“ im Juli 1932 wurde er wegen seiner sozialdemokratischen Haltung nach Düsseldorf  versetzt und als nächsten Schritt schließlich nach der Machtübernahme der Nationalsozialisten Anfang 1933 wegen „politischer Unzuverlässigkeit“ aus dem öffentlichen Dienst entlassen. Daraufhin machte er sich in Düsseldorf mit einer Papierwarenhandlung selbständig und wurde nach einem erneuten Studium der Betriebswirtschaftslehre in Köln 1941 als Wirtschaftsprüfer und 1942 als Steuerberater zugelassen.

1945 wurde Deist, der 1944 an der Universität zu Köln zum Dr. rer. pol. promoviert worden war, zunächst Mitarbeiter des DGB-Vorsitzenden Hans Böckler. 1951 wurde er für die Gewerkschaftsseite Aufsichtsratsvorsitzender des Bochumer Vereins für Gußstahlfabrikation (BVG) und 1952 auch der WURAG Eisen und Stahlwerke AG, die vom BVG übernommen wurden.
"
"DEU","245993","Q1597066","Heinrich_Draeger","Heinrich Draeger","male",NA,"catholicism",1907-03-04,1991-04-06,"49.36667,6.76667","49.25,6.83333","https://de.wikipedia.org/wiki/Heinrich_Draeger","Nach dem Abitur 1927 auf dem Humanistischen Gymnasium in Saarlouis (heute „SGS - Saarlouiser Gymnasium am Stadtgarten“) studierte Draeger, der römisch-katholischen Glaubens war, Maschinenbau in Karlsruhe und schloss das Studium 1932 mit dem Diplom ab. Er arbeitete zunächst in der Eisenverhüttungsindustrie und später im Flugzeugbau, u. a. bei den Junkers-Werken in Dessau. 1946 verließ Draeger die sowjetische Besatzungszone und kehrte in das Saarland zurück, wo er zunächst als selbständiger Ingenieur arbeitete. In den 1950er Jahren wurde er Dozent an der „Staatlichen Ingenieurschule Saarbrücken“. Draeger war verheiratet und hatte zwei Kinder.

Er war Mitglied der katholischen Studentenverbindungen KDStV Normannia Karlsruhe und KDStV Carolus Magnus Saarbrücken, beide im CV.
"
"DEU","246027","Q1597099","Heinrich_Eckstein","Heinrich Eckstein","male",NA,"catholicism",1907-05-19,1992-08-06,"50.18333,10.83333","49.96667,9.15","https://de.wikipedia.org/wiki/Heinrich_Eckstein",""
"DEU","240983","Q1597196","Heinrich_Fassbender","Heinrich Fassbender","male",NA,NA,1899-05-24,1971-06-22,"51.16667,7.08333","50.995,9.72722","https://de.wikipedia.org/wiki/Heinrich_Fassbender","Fassbender war nach der Schulausbildung zunächst als Landwirt und ab 1931 als Mitinhaber eines Futtermittelbetriebes tätig.
"
"DEU","1063545","Q121809","Heinrich_Fink","Heinrich Fink","male","white","protestantism evangelical",1935-03-31,NA,"46.13611,29.72944",NA,"https://de.wikipedia.org/wiki/Heinrich_Fink",""
"DEU","316821","Q1597247","Heinrich_Franke_(Politiker)","Heinrich Franke","male",NA,"catholicism",1928-01-26,2004-06-26,"52.27889,8.04306","49.45278,11.07778","https://de.wikipedia.org/wiki/Heinrich_Franke_(Politiker)",""
"DEU","268250","Q1598628","Heinrich_Ritzel","Heinrich Georg Ritzel","male","white",NA,1893-04-04,1971-06-19,"50.1,8.76667","47.55056,7.59111","https://de.wikipedia.org/wiki/Heinrich_Ritzel","Nach dem Besuch der Volksschule und der Fortbildungsschule (Berufsschule) absolvierte Ritzel ein durch literarische Veröffentlichungen finanziertes Studium der Nationalökonomie, Rechts- und Staatswissenschaft und der Kommunalwissenschaften an der Akademie für Arbeit in Frankfurt a. M. und an der Universität Gießen.

Mit 26 Jahren wurde er zum ersten Mal in ein Verwaltungsamt gewählt. 1930 berief ihn die hessische Regierung als Oberregierungsrat in die Provinzialverwaltung von Oberhessen. Ritzel vertrat seit 1924 die SPD im hessischen Landtag und ab 1930 im Reichstag. Durch seine berufliche Tätigkeit im Verwaltungsdienst und in seiner Eigenschaft als SPD-Abgeordneter war Ritzel in den letzten Jahren der Weimarer Republik heftigen Angriffen von Seiten der Nationalsozialisten ausgesetzt. Im April 1933 wurde Ritzel verhaftet, ihm gelang im Juni die Flucht und er rettete sich in das unter Völkerbundverwaltung stehende Saargebiet. Bis 1935 war Ritzel als Beamter des Völkerbunds in der Leitung der Saarpolizeiverwaltung tätig. Nach der Saarabstimmung im Januar 1935 flüchtete er zunächst nach Lothringen und emigrierte im Juni 1935 in die Schweiz, wo er zusammen mit Joseph Wirth und Otto Braun den – weitgehend einflusslosen – Arbeitskreis „Das demokratische Deutschland“ gründete. Er war Mitglied der Schweizer Europa-Union, deren Zentralsekretär er im Jahre 1939 wurde. Ritzel nahm am Treffen der Föderalisten für ein geeintes Europa im September 1946 in Hertenstein (Kanton Luzern) teil. Nach seiner Rückkehr nach Deutschland war er ab 1947 Generalsekretär der Europa-Union.

Den Schwerpunkt von Ritzels politischer Arbeit nach dem Krieg bildete seine Tätigkeit als Bundestagsabgeordneter.

Er gehörte als „Europäer der ersten Stunde“ der ersten Delegation der Bundesrepublik beim Straßburger Europarat an. 1957 lehnte er aus Enttäuschung über die Arbeit des Rates seine Wiederwahl demonstrativ ab.

Ritzel ist auch als Autor von Sachbüchern und Kriminalromanen hervorgetreten.

Nach einem schweren Verkehrsunfall verzichtete Ritzel 1965 auf eine erneute Kandidatur für den Bundestag. Er starb während eines Verwandtenbesuches in Basel.

Sein Sohn Gerhard Ritzel war als Diplomat und Botschafter für das Auswärtige Amt und als Ministerialdirigent im Bundeskanzleramt unter Willy Brandt tätig.

Sein zweiter Sohn Günther Ritzel hatte einen Lehrstuhl an der Universität Basel inne und wurde durch den Regierungsrat zum Hauptschularzt Basel-Stadt gewählt.
"
"DEU","279887","Q1597335","Heinrich_Gerns","Heinrich Gerns","male","white","protestantism evangelical",1892-04-22,1963-08-20,"52.4156,9.77444","54.32333,10.13944","https://de.wikipedia.org/wiki/Heinrich_Gerns","Gerns, der evangelisch-lutherischen Glaubens war, studierte nach dem Abitur auf der Oberrealschule Technik und Volkswirtschaft in Berlin und Hannover. Am Ersten Weltkrieg war er als Soldat beteiligt. Seit 1920 arbeitete er als Landwirt, er bewirtschaftete das Gut Löhndorf bei Wankendorf. Gerns war 1922 an der Gründung der Schleswig-Holsteinischen Stromversorgung und der Überlandzentrale beteiligt. Er gehörte dem Reichssiedlungsausschuß und Vereinigungen des landwirtschaftlichen Genossenschaftswesens an. Auch im Zweiten Weltkrieg war er wieder Soldat, zuletzt im Range eines Obersts der Luftwaffe.
"
"DEU","1122051","Q1597338","Heinrich_Gewandt","Heinrich Gewandt","male",NA,"protestantism evangelical",1926-05-21,2013-08-11,"53.55,10",NA,"https://de.wikipedia.org/wiki/Heinrich_Gewandt","Gewandt, von evangelischer Herkunft, besuchte nach der Oberrealschule die staatliche höhere Handelsschule und machte eine Lehre zum Außenhandelskaufmann. Anschließend besuchte er das Dolmetscher-Seminar. Nach Arbeits- und Kriegsdienst besuchte er die Drogistenfachschule und legte die Drogistenprüfung ab. Anschließend war er im Bereich Drogerieartikel im Außenhandel – insbesondere mit Südamerika – tätig. Von 1965 bis 1969 war er Vizepräsident des Kuratoriums der Deutschen Stiftung für Entwicklungsländer. Von 1969 bis 1980 fungierte er als Präsident des Deutschen Drogistenverband. Von 1971 bis 1983 war er auch Präsident der Konföderation europäischer Drogistenverbände.
"
"DEU","281089","Q1597355","Heinrich_Glasmeyer","Heinrich Glasmeyer","male",NA,"catholicism",1893-04-04,1974-01-02,"52.3519,7.7","52.28333,7.43333","https://de.wikipedia.org/wiki/Heinrich_Glasmeyer","Glasmeyer absolvierte eine Lehre zum Bäcker, die er als Geselle beendete. Anschließend holte er sein Abitur nach und nahm ab 1914 als Kriegsfreiwilliger am Ersten Weltkrieg teil. Nach Ende des Krieges 1918 begann er ein Studium der Staatswissenschaften und katholischen Theologie. Seit 1922 arbeitete er als selbständiger Landwirt und promovierte 1926 mit der Schrift Bürgerliche Gesellschaft und Religion.
"
"DEU","173791","Q896136","Heinrich_von_Einsiedel","Heinrich Graf von Einsiedel","male","white",NA,1921-07-26,2007-07-18,"52.4,13.06667","48.13719,11.5755","https://de.wikipedia.org/wiki/Heinrich_von_Einsiedel",""
"DEU","1165903","Q1316339","Heinrich_Hamacher","Heinrich Hamacher","male","white",NA,1899-04-09,1975-07-19,"50.94222,6.95778",NA,"https://de.wikipedia.org/wiki/Heinrich_Hamacher",""
"DEU","3161334","Q1364037","Heinrich_Happe_(Politiker,_1894)","Heinrich Happe","male",NA,NA,1894-12-31,1979-01-12,"51.49639,7.00917",NA,"https://de.wikipedia.org/wiki/Heinrich_Happe_(Politiker,_1894)","Nach dem Schulbesuch schlug Happe die mittlere Verwaltungslaufbahn ein und gehörte zu den Mitbegründern der Deutschen Friedensgesellschaft in Münster. 1926 nahm er eine Tätigkeit als Landwirt auf.
"
"DEU","60096","Q72669","Heinrich_Hellwege","Heinrich Hellwege","male",NA,"protestantism lutheran",1908-08-18,1991-10-04,"53.51667,9.6","53.51667,9.6","https://de.wikipedia.org/wiki/Heinrich_Hellwege",""
"DEU","284615","Q1597680","Heinrich_Höcker","Heinrich Höcker","male",NA,NA,1886-04-15,1962-02-25,"52.13333,8.68333","52.13333,8.68333","https://de.wikipedia.org/wiki/Heinrich_Höcker","Höcker, der evangelischen Glaubens war, arbeitete bis 1919 als selbständiger Malermeister. In der Weimarer Republik war er zunächst hauptamtlich für die SPD tätig. Seit 1932 war er Inhaber einer Bau- und Möbeltischlerei.
"
"DEU","284651","Q1597683","Heinrich_Höfler","Heinrich Höfler","male","white","catholicism",1897-02-16,1963-10-21,"49.38333,8.56667","50.73389,7.09972","https://de.wikipedia.org/wiki/Heinrich_Höfler","Höfler, der katholischer Konfession war, besuchte als Sohn des Schlossers Philipp Höfler die Bürgerschule in Schwetzingen. Nach dem Abitur 1916 auf dem Ludwig-Wilhelm-Gymnasium in Rastatt wurde er Soldat. Nach dem Ende des Ersten Weltkrieges studierte er Geschichte, Staats- und Wirtschaftswissenschaften an der Universität Freiburg und Universität Heidelberg. Während seines Studiums wurde er Mitglied der katholischen Studentenverbindung K.D.St.V. Falkenstein Freiburg im CV. Von 1921 bis 1931 war er Redakteur des der Zentrumspartei nahestehenden Pfälzer Boten in Heidelberg, ab 1931 Caritasdirektor beim Deutschen Caritasverband in Freiburg im Breisgau und Schriftleiter der Zeitschrift Caritas. Nach Kriegsausbruch wurden alle Zeitschriften des Caritasverbandes verboten. Daraufhin trat er an die Spitze der Kirchlichen Kriegshilfe, die der Deutsche Caritasverband nach 1939 zunächst in Berlin, später dann in Freiburg unterhielt. In seinem Widerstand gegen den Nationalsozialismus stand Höfler dem Freiburger Kreis um den Publizisten Karl Färber nahe. Am 5. Mai 1944 wurde Höfler auf Befehl Martin Bormanns verhaftet und ins Gestapo-Gefängnis in der Prinz-Albrecht-Straße gebracht. Im April 1945 wurde er befreit.[1]
Nach dem Zweiten Weltkrieg organisierte er die Hilfe des Deutschen Caritasverbandes für Kriegsgefangene und Kriegsheimkehrer. Er wurde zum „Sondergesandten“ der deutschen Bundesregierung in der Kriegsverbrecherfrage und erreichte unter anderem mit einem Geheimabkommen mit der italienischen Regierung, dass NS-Täter in Italien aus der Haft entlassen wurden.[2] 1952 war er Delegierter bei der UN-Sonderkommission für Kriegsgefangenenfragen.
"
